accountType,accountId,guestId,amperityId,mLifeId,mgmRewardsTierCurrent,expects,numberOfAccounts
patron,19279547,35528417,2005d133-e9ba-3bd6-b086-35dce721ebe9,19279547,Sapphire,1,1
patron,65071997,110789948,200bfe5d-1477-35de-af20-a3c4f3d351b2,65071997,Sapphire,1,2
patron,30459346,103210486,200fc3f1-987f-3b4e-8f9d-16a63863b13c,3334713,Sapphire,1,5
patron,51582671,10321925,1b6465a8-7983-3f28-be8e-b72e50915528,51582671,Sapphire,1,1
patron,99817634,165825388,17d1f522-7713-33a9-a2ce-256f5b0b19a7,99817634,Sapphire,1,1
patron,33932185,57082542,17d24537-e6fc-364c-a472-4805ff13f78a,33932185,null,1,1
patron,83287726,104081858,2016f55f-b746-3c0d-a1cc-3d1d313d17f1,83287726,Sapphire,1,2
patron,9163657,45327368,1b6dd0e8-0402-3202-a62e-843f2ba9dc6b,9163657,null,1,2
patron,73731932,3876312,17d9918c-187a-38ef-9480-eb7387af8d0b,73731932,Sapphire,1,1
patron,49416675,92296821,1e637ad9-63d4-3a18-a113-9b2d449561dd,90260233,Sapphire,1,4
patron,94899360,139867529,1b7ba590-5f11-3289-af2d-5352a0dcacf2,94899360,Sapphire,1,4
patron,59457959,29887011,17df738e-ed0d-361c-8bf1-43fce528268f,59457959,Sapphire,1,1
patron,66167692,114245482,1e6be954-6d73-349f-9b40-6db59f3b7dfb,66167692,Sapphire,1,1
patron,60997774,39050090,1e6d73de-3dbf-39be-bf5a-167858e07fec,60997774,Sapphire,1,2
patron,99102129,155914696,1e7044aa-3fda-3f67-8c68-44c34d2a8442,99102129,Sapphire,1,2
opera,354633209,81403479,202600b1-6b37-3671-9180-e736b86895d9,59826924,Sapphire,1,3
patron,5784543,59905884,1bb6e283-0805-3cd6-a46d-f8d7c3a0dd9f,5784543,null,1,1
patron,64162123,30696474,1bba7611-a214-3cbb-8004-601fbc1f8cb0,64162123,Sapphire,1,1
betmgm,609646764,138142640,2033d6c9-21c2-30a0-a7bb-ec58c8f3e0a3,94500286,Sapphire,1,6
opera,46574035,37917261,1adc9ad5-a083-353e-a1be-6beea56acc5f,46497738,null,1,3
patron,51251848,117506455,1e7f0580-32c0-3757-90d6-6453dc1c08e2,51251848,Sapphire,1,6
tcolv_patron,882133,29315982,1e80a1d5-8007-3d7f-bcf6-92dc9ac64200,3761731,Sapphire,1,4
customers,00uqvvw2f9s98FGEb1t7,167208686,17f76459-90d4-35e4-8332-fd68a6cf94df,100334479,Sapphire,1,4
patron,44018610,52032248,1b8516fb-85d1-3995-8045-7a64e6291981,44018610,null,1,2
patron,65070535,32770953,1b85c1b5-577d-35ba-a794-a8f29945fe9d,65070535,Sapphire,1,2
patron,93997566,44065729,10d89082-a8cf-3e7f-8735-5e79f84a382d,93997566,Sapphire,1,4
patron,65179799,48811328,10da6f92-12e4-36ae-a2ed-3451cbad2d11,65179799,Sapphire,1,6
tcolv_patron,2172842,50762385,1e8849bd-5f96-3feb-b5bf-832941c2c64f,59250344,Sapphire,1,7
archtics,11909950,59777493,1e8f58d1-276e-31aa-9fb1-cdb2d5e9aafb,33088622,null,1,3
betmgm,607736571,167420425,1e921e69-c8a6-3ace-9ba6-4d8cfe90c55f,100411933,Sapphire,1,6
patron,12250573,86285403,1e92347a-658a-3bc1-899f-6643c0fb6c49,77167946,Sapphire,1,4
customers,00uk7cmergEa9nMqD1t7,18899697,18003b6f-9f0d-36e1-9fef-8442ceb1b3c4,71697539,Sapphire,1,2
patron,30968360,115524307,1804e2ec-c0a0-3382-be56-10ece5baac88,30968360,null,1,1
patron,45742394,109724248,20356e1f-ac1f-3d93-aedf-02b1e8aaa38a,45742394,null,1,1
patron,44498927,40574937,203575b6-2533-3a67-927b-97a589d745d0,44498927,null,1,1
patron,79113280,80990152,1bcd927d-b6eb-3786-8a75-15cf7f8c7ffd,79113280,Sapphire,1,3
patron,60085761,126384871,1aed5ab1-8887-3b44-bb41-8f14c46dff4b,60085761,Sapphire,1,1
patron,75555684,59074883,203939ef-b617-32b3-918d-1550c6e4554b,75555684,Sapphire,1,4
patron,43503297,95329746,1bd94a52-9a9f-37de-aa8f-0a1de4ef6253,43503297,null,1,1
patron,48320424,18113431,1673e5c5-7f2d-351e-9296-107dd0909b73,48320424,Sapphire,1,7
tcolv_lms,443752629799,45009788,1a08d816-7074-3749-ad49-aaad1c187b8f,60941883,Pearl,1,19
patron,34105282,89194825,10dadf44-a88f-3447-a00b-2f7be17d31a7,34105282,null,1,2
patron,77265479,75468868,1f1cb8df-37e0-3c15-9edb-f62877d6bdee,77265479,Sapphire,1,1
patron,78410395,8080820,10dacbe0-22a8-3b8a-a3fb-a16015ffcc22,78410395,Sapphire,1,1
patron,49456134,79742985,1f22a1c7-f58a-3727-b16d-f6169d137f30,49456134,Sapphire,1,1
patron,46493926,132428393,10e12601-615c-41ea-b391-c5160f13fafb,46493926,null,1,1
patron,74165739,119753878,1f23672c-98f7-327d-95db-149a5005eecf,74165739,Sapphire,1,1
patron,101311223,188823504,10e39d62-125d-3b50-9284-ccb260627f36,101311223,null,1,2
patron,64778604,77740315,1f23978f-fd45-33e9-8b33-7929955af43c,64778604,Sapphire,1,2
patron,4670960,52365633,1f24188a-7e4d-35bd-8808-5ef292910bcd,4670960,null,1,1
patron,65501919,45794557,1f2421d1-5d94-3ac2-95b4-7f07ebc1519e,65501919,Sapphire,1,3
patron,82051218,99259796,1f2bb373-7597-3485-82d3-8603f70fe9bf,82051218,Sapphire,1,4
patron,10483769,119670059,18322846-7862-387e-bb37-ac9a2eeecc34,10483769,null,1,3
patron,48554463,105331612,1a18a441-eca0-351b-9fe9-ce70ddf678d4,48554463,Sapphire,1,1
patron,43378558,45960450,1bbd67b1-b296-3052-9c1c-6ffb53af7748,43378558,null,1,1
customers,00uhxzdlrsUYw2Ljd1t7,17043200,1a28ff56-192b-3d8b-b379-13bbe9eb54da,73652988,Sapphire,1,4
opera,587523562,10120908,1834b01e-d849-31f5-b3ef-87047a6f1c22,61721032,Sapphire,1,3
opera,244931172,87672945,1837d6ba-5b86-3548-8b2c-6292246eb510,21258463,Sapphire,1,11
patron,81253703,32921647,1bcd5ccf-f7c0-3c8b-92e5-96537c8011ba,81253703,Sapphire,1,1
customers,00ulwgm4wYGaEJHvm1t6,58565187,1f432d70-2e15-3368-b486-13a37760e5d5,70617360,Sapphire,1,2
customers,00ueb4alKcndph16t1t5,98470229,1b0c1d37-d56a-34af-b29e-fa5833fa49b3,58273627,Sapphire,1,3
customers,00ubmox8AOMEPorXv1t5,11362000,1be22813-4a3e-3ed5-b257-d29f2e4a5a13,1216800,Sapphire,1,7
patron,83798842,95231278,0444c54a-3eca-3fd9-ae12-622dc4e613c1,83798842,Sapphire,1,1
patron,73123715,89634102,0449074a-8106-3cfe-8e2a-f926fe61d881,73123715,Sapphire,1,2
patron,55461976,31866709,1b1514cb-ab6b-3f27-94d0-2edfc8ce97ea,55461976,Sapphire,1,2
patron,65976916,105287348,18453e38-b6ce-3d5b-81b2-096cbd3b665e,65976916,Sapphire,1,1
patron,50983419,7526282,1b16b7c5-688d-3120-aa61-3facbcab50aa,50983419,Sapphire,1,1
patron,12539804,35687686,10ecc21e-a98c-30ff-af44-a63c5e2642a2,44935398,null,1,4
patron,50218746,31760086,18457817-c53c-3dc3-a3a0-b8ffc14a7940,50218746,Sapphire,1,1
patron,79732900,73264200,1e9bd8d2-5323-3d88-965b-e8228c8c76e6,70026935,Sapphire,1,3
opera,234205051,112119723,1846becb-940c-3d4a-9dfd-abae7d3d1a0e,55474107,Sapphire,1,2
patron,45240575,98705894,1a2d0763-3145-3560-a91a-b46c09acd10e,45240575,null,1,1
patron,30694931,9345199,1b8d6612-f451-3279-9fe0-df426e929847,30694931,null,1,1
customers,00uhxrrltv4C1Zis51t7,4850871,203b1d25-fc0d-35bf-bc4f-49f9e79b170d,83200282,Sapphire,1,2
opera,891938280,139787699,203e35d7-aba7-3706-96fd-f7264d3a6970,70225095,Sapphire,1,5
patron,91014475,76000868,185ea023-324e-3b11-8b80-ea95f011db1c,91014475,Sapphire,1,1
opera,804234045,31885924,1691481f-f092-3857-8f45-64f1624e840b,43499450,Sapphire,1,6
patron,98879433,155251918,2044d19d-7962-358e-89fa-118a29fc78ca,98879433,Sapphire,1,2
opera,815505147,93264110,1b9b93d6-8ddf-3f37-9976-805e7acf7156,46214417,null,1,2
patron,94738683,138923491,1b9f1087-354e-3995-8247-6d5338c1f460,94738683,Sapphire,1,1
betmgm,529053940,94372627,204b8e41-333c-37e0-9349-89f68c14ef75,79686206,Sapphire,1,5
patron,77137586,119684629,2050c133-75ca-3fc1-a6ff-b6497bc270b3,77137586,Sapphire,1,1
patron,12338352,89997954,1a41410e-d817-3ffb-8476-298b8bf8ae21,12338352,null,1,2
betmgm,578495411,147663990,1a45df9b-b3ff-3ada-9a3a-b8a4e30743e5,96884207,Sapphire,1,2
patron,98940667,155453770,1be68367-3048-3ced-ab31-098df26484c0,98940667,Sapphire,1,2
patron,90769675,19775845,20626a09-6add-3c9d-a3fd-7f76eb515497,90769675,Sapphire,1,1
patron,67352080,99635114,1beae56e-f65b-3c3b-9a7a-705515a2fd43,67352080,Sapphire,1,1
customers,00urb4j4bqofjypQi1t7,147835698,1628d57a-dc7e-36ff-b7ae-a4ef1fd18720,96959920,Sapphire,1,5
patron,80458532,132147571,16292c84-dbee-3076-a223-a8152811efa3,80458532,Sapphire,1,1
opera,804138921,99185657,1b2126de-7595-3959-88ef-26c133e55f29,76072098,Sapphire,1,9
patron,51027731,108726669,1b21f261-9704-3b4a-b327-e1292abc26ee,84042449,Sapphire,1,5
patron,75085811,125473567,1b28df84-e6a6-3a5b-ad46-ae88628ed3b3,75085811,Sapphire,1,2
opera,781124059,43318225,1be4d8d2-5a04-3a8c-a3a1-15dd6a0983e4,48729197,Sapphire,1,8
opera,897197199,125759563,1be50a75-fd66-30db-b5e4-f21d19626fa3,79202719,Sapphire,1,4
patron,80873405,134015620,1cb605fb-6815-3b3a-8611-2a44fb43a2a0,80873405,Sapphire,1,1
patron,42484521,99292177,12fb3947-c0b0-35a3-a65f-ecd6f7ab4153,42484521,null,1,1
tcolv_patron,1366004,169135604,1cb97065-9018-3d18-ab4a-db37a5710d9e,50660193,Sapphire,1,6
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgJyZ96zvCgw,1071064,1b2b6854-b32a-3189-8dca-ca184adcc20e,79022528,Sapphire,1,5
patron,21174454,69457179,1b2eac1b-3a1e-3efd-a212-e6bf96b92a6c,21174454,null,1,3
customers,00udnhvuUiCmzEShb1t5,5639787,1a4d0da3-94c8-3d95-a2ae-4420a5679544,60469908,Pearl,1,5
patron,76286487,62361189,1bc2c63f-c0a7-3f6f-9833-1f4fd7222a60,76286487,Sapphire,1,1
patron,50041653,61567149,1bc31a1a-60a5-35a5-94ed-6fe9b3730d54,50041653,Sapphire,1,2
patron,62275804,56931527,1ea45f1f-e48b-375d-b717-e925a01d2577,63987772,Sapphire,1,4
patron,94208401,137181075,1b364699-116b-3ee7-a037-3fd2c5d63bda,94208401,Sapphire,1,1
patron,59877805,44037754,1bf1d17f-1c40-35ec-8450-8e949937ba5e,59877805,Sapphire,1,1
patron,69204180,81349993,162ab00b-758e-3271-a2ba-b8db57d555eb,69204180,Sapphire,1,4
patron,29159786,87231255,09ccd353-e8d8-3ae3-b006-27ed51985cdf,41945900,Sapphire,1,6
betmgm,529042596,128065858,20699291-b22f-3b9f-9395-4755be5913bb,79676506,Sapphire,1,2
patron,17969891,35919914,1a5dddfb-7d7d-34fc-8207-02f0f1b130fe,17969891,null,1,1
betmgm,581767497,64704063,16575385-2578-35bb-87a4-634fb05bf5ec,97779020,Sapphire,1,4
opera,877664014,133782381,1bcd8e57-17c3-3e37-aeef-2bfa131ada6b,80879175,Sapphire,1,6
patron,66983393,33190676,1bcf3788-7473-3d02-8a78-1a9e8332d7b4,66983393,Sapphire,1,2
patron,53547917,36588555,1bd4221c-eb0e-350e-9186-6becb6b08bf5,53547917,Sapphire,1,1
patron,75160117,64413755,1cd52f58-c92c-3578-a7fe-cef0605764d4,75160117,Sapphire,1,3
patron,74443658,17324677,1cd63222-b9e1-3cbd-a1c0-3f05575323f9,74443658,Sapphire,1,1
patron,40900198,71288496,1a6371ba-a150-3eda-ba0d-46e631b19f99,90253034,Sapphire,1,7
patron,43635663,92615469,1672fa8a-0275-3a6d-b9e8-a24f269ffd6c,43635663,null,1,2
patron,58206172,169116691,1bf86585-4443-3092-97fe-eef12f9f1d6b,58206172,Sapphire,1,2
patron,52236222,123151867,1bd5acb7-6bd5-3f1f-a595-87bf7ed8dfe7,63217170,Sapphire,1,20
patron,77953612,7859274,1bfc4245-38c7-3742-a6b0-28505de6e1c0,77953612,Sapphire,1,2
customers,00u60tj5h3VSco7R41t7,97686740,1f4c0c85-28fa-31ad-bbdf-11c51004c99f,75289915,Sapphire,1,2
betmgm,601090323,155696387,1ceb03fd-2eb4-3585-8cd0-47426378961d,99033322,Sapphire,1,8
patron,44052346,63038976,1a68969e-5dbb-3dd9-a700-1be7548df883,44052346,null,1,1
patron,68429826,104891731,1a700428-6959-3348-a22f-80ced19f3593,68429826,Sapphire,1,2
opera,892333156,139725227,207d223b-4f9e-3f7e-8c20-30b13389362c,94896099,Sapphire,1,4
opera,800756504,5400242,1a738fce-f560-3c2b-8717-f8ba28f9a8cc,76192864,Sapphire,1,5
patron,19102773,14590321,1a73953d-355a-37c3-a006-2a1d30aed5c1,19102773,Sapphire,1,1
opera,815271216,60408886,1bffdc01-ad87-3f15-b53b-d0d25719ce31,46909523,Sapphire,1,8
patron,56486597,32354898,207fbee0-1909-383a-82e5-8a902c670780,56486597,Sapphire,1,3
patron,57132225,96425060,1c04f614-4c61-3419-8584-5413c272d989,57132225,Sapphire,1,1
patron,85510906,191583958,1c074762-3e88-3205-9dcb-e9ad52e6094d,85510906,Sapphire,1,3
patron,58345763,70421184,1bdc7726-f238-3a2c-aa30-36174c066210,58345763,Sapphire,1,2
betmgm,555729298,135296772,20860982-566f-3e81-a3cc-814a84c6aa1f,92746676,Sapphire,1,2
customers,00udii1tfevycnpVb1t7,131393374,1a7ae7e6-04f5-320f-b5f0-2f6150285167,80313614,Sapphire,1,2
patron,100620718,167879330,1c0ccd9b-37ac-37ea-a1a0-1b41966e4386,100620718,Sapphire,1,1
patron,31014024,26128119,1c1154d4-6b71-3782-94ce-8dfb0421f40a,31014024,null,1,2
opera,776109193,80351500,1be5d4ee-11bb-3cdd-8613-c46a265368f5,65208318,Sapphire,1,6
patron,47833442,7965484,1a7f2fc6-3061-327e-9771-1b838b9cba87,47833442,Sapphire,1,1
patron,74411661,18615968,1bf3316f-ca4f-3dcb-a2f0-168da6348aa4,74411661,Sapphire,1,1
patron,42009000,99115181,1bf59110-fc60-397a-b243-24ef6c080e90,42009000,null,1,2
patron,45283404,111453024,1bf68214-8793-3cb2-bf1b-8d630d86147a,45283404,null,1,1
patron,29759260,90663917,1bf80624-5004-374f-b6a1-4e5b8c32cb84,29759260,null,1,1
patron,2344733,72131875,1c2035be-9f89-3094-af37-6c355d36ad75,2344733,Sapphire,1,2
patron,99573471,165146857,1c21aa45-edd3-390d-bcb0-9e5f22a7b206,99573471,Sapphire,1,2
patron,13418920,3239591,1a87cfbf-1684-3d8b-bb15-15e7fe3a11b2,13418920,null,1,5
patron,92850673,135532392,1a8908c9-9898-3829-aa05-4e2050e33567,92850673,Sapphire,1,1
patron,47619462,81057879,1a8b6526-3d05-3478-941e-4534beb32d65,47619462,Sapphire,1,1
customers,00ugv3evztow8OBUf1t7,91426297,1a8cb9fc-1d4a-3e01-9725-5b2d0c35738f,75399826,Sapphire,1,4
patron,99678210,165437397,1a8d707c-6e6e-3021-8828-0aa6ff7d1218,99678210,Sapphire,1,1
patron,69174801,39009773,1c00216e-cfd9-3eae-934c-267aa3022dee,69174801,Sapphire,1,3
patron,58400479,20724018,1c02a224-0b51-311f-b0e0-aad75789409a,58400479,Sapphire,1,1
patron,78528373,107404548,1c05c47c-974c-3018-99c7-30eea2f05422,78528373,Sapphire,1,1
archtics,23499896,135337569,1c098bd5-9cc9-32ac-9bdb-477fdb6a6a6e,92753398,Sapphire,1,5
patron,95487185,142414125,1a9c72eb-873d-3441-81a7-9dfde9c37437,95487185,Sapphire,1,3
patron,61468055,121147875,20a6667c-27e7-302a-8968-30980d2cea6e,61468055,Sapphire,1,2
customers,00ud146o1pVn6Jkgh1t7,130054170,20a78f44-48a0-338c-be50-d07f5a6fc38e,80063407,Sapphire,1,2
patron,64657661,119633195,20aa86d2-eee8-3544-b492-3df8e68bd94f,64657661,Sapphire,1,1
patron,20074562,91610241,1c305f88-a8ef-3fc0-b231-3f170fcd7130,20074562,Sapphire,1,8
patron,75405856,69830171,1f56e35f-6911-37d1-ba1f-1ffcbf5c8366,69604436,Sapphire,1,4
patron,71249861,106028742,20ab8307-78ce-3df1-9347-d17a18bd9c69,71249861,Sapphire,1,1
patron,20268239,80704654,1c0f0001-f218-3d80-8c3c-0f50e3783a28,20268239,null,1,2
archtics,17085638,109668297,1ead6dd3-754f-3acd-a216-40dbc214d3a4,71963695,Sapphire,1,4
patron,49710568,111673451,1c3a874c-f2d5-3717-81ad-8221fe283f84,49710568,null,1,4
patron,50088861,24739006,1c16b938-03d3-34c1-aac2-1362b9f96cd9,50088861,Sapphire,1,1
tcolv_patron,718111,126209797,1c07c352-733f-3065-82a0-e8d5159fa258,56535000,Sapphire,1,2
patron,84349984,37054329,1950dba5-54a8-365b-88ac-5b65800d073e,84349984,Sapphire,1,1
opera,422937046,15820436,1ebd13ec-2a32-3e6f-9ae1-d9bd8c7b26c8,59478149,Sapphire,1,4
patron,43320439,90838259,19599703-d354-36dd-88ec-1fbae9c4f9c3,43320439,null,1,1
patron,52709151,83987254,1ebe6aa5-9ede-3321-8094-4b91edda07cf,52709151,Sapphire,1,1
patron,66449948,125791777,1ec20c4b-3a2b-3962-ad86-216a09ee3e4c,66449948,Sapphire,1,1
patron,93678432,136179578,1c190714-b53d-345c-819b-d9c03770d967,93678432,Sapphire,1,1
patron,43785833,27134990,196858e0-630a-3251-9dcd-0a18b94b85fe,43785833,null,1,1
tcolv_lms,408030676397,159161222,19692a91-196f-399d-a659-7380438b0549,12819249,Sapphire,1,47
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgKS116imCQw,22220296,1ec4a247-3129-3a85-9cdf-e8d08689c031,71010690,Sapphire,1,4
patron,50800736,87234110,1969da83-71a5-3360-aa72-d6dec0b3fc33,50800736,Sapphire,1,1
opera,890700805,136919556,1c1b4446-bde4-423f-ad2d-39a8cb5d6c14,94499975,Pearl,1,8
patron,92869097,135428696,1ed3300c-515e-388d-ad84-566dc79fa6b2,92869097,Sapphire,1,1
opera,899863910,97879242,1ed4ba55-2865-3a83-a71a-71c7ba92a041,51593462,Sapphire,1,4
patron,69168626,64850166,18619dbd-bd63-3279-ad99-8d489331f52f,69168626,Sapphire,1,4
patron,56978153,101756395,1c26ad42-7c2b-3412-ac8c-a34d00a9b180,56978153,Sapphire,1,1
patron,32098464,88347187,1869cdda-e920-32f2-976d-25e36f74cc26,32098464,null,1,1
patron,76839136,41338474,1ed71746-924b-32ef-9b51-32705bdc0dda,76839136,Sapphire,1,1
betmgm,586636586,155696696,1ed7a5c9-869a-376e-9d24-1395f1efd81a,99034301,Sapphire,1,2
patron,101655856,191806963,1cedd601-c7dd-37b8-8bf2-ae9d30be552a,101655856,null,1,2
opera,801201838,29872887,1ceea526-828e-3c72-8a28-ec850a7c3db8,74884074,Sapphire,1,3
opera,248338170,5999047,1cf1d11d-74d7-385d-afde-26cd4ff3d822,51563838,Sapphire,1,4
opera,643010855,64592281,1c3edaae-661c-3aab-bd5c-a163cd89268b,61573806,Sapphire,1,2
customers,00u7bod2rx7SZ6Thx1t7,58535548,1c3f2de7-2753-3692-99f5-3a35cad1f4ff,76095884,Sapphire,1,2
patron,97126762,148230257,1c423fe5-dfa3-3623-899e-011b35574000,97126762,Sapphire,1,2
patron,5751126,44657451,1aac2ae2-bc77-3a48-9856-6acf0879ab3b,5751126,null,1,1
patron,42110754,19236902,202807bb-7c7b-3922-a06a-28309fe49bee,42110754,null,1,8
patron,67754079,45290246,1c1b987d-ecc2-321e-9111-d09eb3a90c25,67754079,Sapphire,1,1
opera,232987547,64231270,1c47b688-5bc6-37ba-84b1-d8f0fbcce760,83840548,Sapphire,1,4
patron,93655473,136176333,1cfe1d41-20c3-38ee-a0b6-ea7d8b98db02,93655473,Sapphire,1,1
opera,3551808,40187820,1cffb786-30a1-3090-b79d-68eaaaba40ce,17854240,null,1,2
opera,134065386,96258241,1d04d57e-1c98-3224-85d2-fcba9b287d34,48792006,Sapphire,1,2
patron,30266580,72243101,1d0b9b20-7029-3045-be73-451a50c0da5e,30266580,Sapphire,1,1
patron,101308139,191836367,1d0be478-00db-3718-8cda-91944937b3f2,101308139,null,1,2
opera,789669174,48557264,07d3d722-3afe-3a2a-9408-9398a0592108,70502075,Pearl,1,5
patron,75301597,72524954,198e606b-17f4-3873-ad35-3276cf72ce73,75301597,Sapphire,1,4
patron,43574166,47596609,1c3b160c-aaa5-3127-8d28-66e74e6ea6f2,43574166,null,1,2
patron,77842902,37401595,1c3b5313-9d49-33ff-9e9a-8bafd22b2f0a,77842902,Sapphire,1,5
patron,81202047,108886191,1c5bb3fe-a5a3-36a9-901d-0636fa386691,81202047,Sapphire,1,1
patron,47043610,75085084,1c60052e-a20b-3c04-a23c-973b62820326,47043610,null,1,2
patron,48209090,47731816,1d122d22-c77b-3029-82cf-63bdfe2e8aa8,48209090,Sapphire,1,1
patron,60509977,53651300,1d14fc01-4ba7-30e9-aa56-b3c5902033a5,60509977,Sapphire,1,1
patron,83131300,14372820,1c645d6f-f73e-321d-878d-0d81fa8c0884,84028342,Sapphire,1,3
patron,95534099,142432758,1c691bfe-d594-3acc-ad82-b076170bcc8a,95534099,Sapphire,1,1
patron,50372546,111997661,1c72b4da-d542-3857-990a-6ff4acf8523c,50372546,Sapphire,1,2
betmgm,560204294,84039990,1ab075d0-e7b0-3295-a579-28f83e44a79e,75527171,Sapphire,1,4
opera,814263269,113246192,1b432ae8-3a7a-3e81-8c2a-199d51dcac1f,45352602,Sapphire,1,13
patron,45939299,46981292,1ab1d803-d50b-3e51-9e95-4d5775a44381,45939299,null,1,2
customers,00u27lt4b1kPBU48l1t7,21650346,1ab23fc0-e910-339b-94b4-e504f04915f6,72900065,Sapphire,1,3
patron,98137149,152370411,1ee9b2d4-cd33-398b-9ae5-32047b33a896,98137149,Sapphire,1,2
patron,93819675,136630812,1b48f5bc-9fe0-309e-8fec-d69d1820e945,93819675,Sapphire,1,1
patron,30311246,16655338,1d15d357-8db0-338c-9895-c471f9b2769e,30311246,Sapphire,1,4
patron,20028602,61162756,1b4a6234-ce67-3bec-acca-b99e1c7cc41e,20028602,null,1,2
patron,58595930,13541383,1eee4a4b-768a-397c-9cf9-0e0477e27d32,58595930,Sapphire,1,2
patron,83151000,44337582,1eeec0f6-c4f0-3982-b666-38bd83da877d,83151000,Sapphire,1,1
patron,49446205,26708624,1ab83e04-7d02-3978-86b9-3af3714de00c,49446205,Sapphire,1,2
patron,66386877,48837556,1ef006de-bdcd-3dca-b5f8-6b45d53d2c56,66386877,Sapphire,1,1
patron,54797992,119842537,1d17888b-cb5d-3400-8414-f6760e96c60a,54797992,Sapphire,1,2
patron,68257814,111083140,14d69d7f-0c6d-3c44-a761-204862ef1b72,68257814,Sapphire,1,1
patron,49214775,69060294,14d6a3c8-3f2c-3248-a06e-3d7ce0d79ddd,49214775,Sapphire,1,1
patron,30771049,110346537,1d187412-4efe-32c1-9db2-cd8851f6aa50,30771049,null,1,1
archtics,26872508,52814078,14db6c96-4bfe-3dce-b35f-0af00be06fbb,58438216,Sapphire,1,12
customers,00ubvet9p9RV6qo9v1t5,46756683,1d1ba596-fa43-3e2a-9ad7-f0408341dc11,63284648,Sapphire,1,2
patron,46059138,120335457,1d1ba8a0-cbeb-39bb-923c-25f0546bb4eb,46059138,null,1,2
opera,786941881,42717421,199e10c5-f895-3130-9b41-b33cd145d6d9,70561195,Sapphire,1,3
opera,889061667,19469128,1ef26a66-0e0a-3bf5-978c-7267920a4d0f,67439118,Sapphire,1,4
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiOzrqsEww,59049135,1ef68877-0378-3105-b320-7f3ea2aa7b7b,73433926,Sapphire,1,4
archtics,26287378,159300430,1ef85cd8-55d9-3cea-a4ef-12e133c5872e,99508910,Sapphire,1,4
opera,132038490,38081596,19addf86-2d4c-328d-976f-9db6503db638,50391551,Sapphire,1,4
opera,439621373,4042393,1efb68b6-3a89-33b5-80ad-7d99cd1efc59,58700780,Sapphire,1,3
patron,76232285,99304550,19b3a420-978a-3b3b-9711-407baaa13109,76232285,Sapphire,1,2
patron,49576474,121886132,19b64f33-7469-3df5-a3fc-5c55b0064f41,58270525,Sapphire,1,10
customers,00uj8dokfl3TitJbu1t7,134949548,19bb29d7-c5c7-3624-81ed-45b02b65f3ba,95352031,Sapphire,1,4
patron,11525479,100532683,20b172b9-ea86-363f-b63e-db1c33a8a242,11525479,null,1,4
patron,29900545,22621372,20b2f03c-74fd-3011-8ca8-7425893c42db,29900545,null,1,1
patron,61477188,19656985,1cb1d9c9-57b3-3351-ba39-83a1a4f311c8,61477188,Sapphire,1,1
patron,60441812,17028996,1f04e960-9680-360f-b5dd-5a4df4648c64,60441812,Sapphire,1,1
opera,804292877,56248995,1ac74230-ea95-3b9e-bf41-acd0948226cf,79917463,Sapphire,1,4
patron,2308566,42175839,1cb9a2a3-19bd-3bd0-83e2-02bb8fb9df93,2308566,null,1,1
patron,35613427,53571911,1cbc8132-4fe7-339d-9d1d-5a3d89ce4b46,41006334,Sapphire,1,5
patron,49122932,124772013,1c584a8d-a88f-3d8c-a278-d30cc3754637,49122932,Sapphire,1,1
patron,5022399,6388090,1871de04-841a-3fe6-b42e-e98672aae066,61038370,Sapphire,1,2
patron,34003978,21226355,187943d9-26c7-3f25-b8e1-b65455f7f088,34003978,null,1,1
opera,809716255,62474412,1d255bed-673b-3745-afe8-fceb8039d191,77966302,Sapphire,1,3
patron,79073087,20989482,1d266dc0-f832-3486-aa43-ca2f33f8bffe,79073087,Sapphire,1,2
patron,44761133,90280607,1d26e899-b5b9-31d4-bb5e-3732313ddb9a,44761133,null,1,3
opera,405728805,48276458,1c5beda0-1ed5-3b0a-b02e-08ff3e6cc56f,59350383,Sapphire,1,2
patron,34215001,8409103,1140f40e-1a6c-3abd-8b1b-c996f6cb1d41,34215001,null,1,1
patron,57192956,127343108,19c64862-406a-3c21-8465-118cb4bf33a8,57192956,Sapphire,1,1
patron,57453031,97889566,1888392d-de35-3f9f-bbf2-8c798f8e8e57,57453031,Sapphire,1,1
betmgm,606243302,166932803,19c968c5-d7a1-36d9-a60d-e37c526a48b0,100192156,Sapphire,1,2
patron,61749884,122091562,0cde16f1-0e81-3551-b362-9ad5d67e7880,61749884,Sapphire,1,1
patron,56374931,122144291,0cdf7ed4-c4dc-3850-a508-ddc43a464daf,56374931,Sapphire,1,1
opera,880418599,133957829,20bc8cd1-6f88-371a-afd4-c86dccb1a903,80816544,Sapphire,1,5
patron,55447708,5145471,0ce8c3c2-30ad-3b1f-b3cc-cd0daa3b380b,55447708,Sapphire,1,1
patron,53375594,35766146,1d33a686-c656-3af3-9040-a35f587f4df7,53375594,Sapphire,1,1
