guestId,amperityId,expects,mLifeId,mgmRewardsTierCurrent,numberOfAccounts
126410947,e2fcdd8c-2e75-3691-80d6-11d923f950a1,1,57102425,Sapphire,1
126432488,5e5d1578-1139-3f2a-ba70-2a890d801a6a,1,43365737,null,1
120801206,f71635b5-f242-35fd-bc08-421be90be943,1,64408773,Sapphire,1
2872663,b8595e93-02c0-3b7b-baa3-d1b5aa0b37b1,1,50419531,Sapphire,2
11423370,c481a881-c30e-336e-94a1-4c7528f5e43a,1,74863148,Sapphire,1
119407905,ebd7b657-01ec-3e00-8c3a-1f8f1112cdd3,1,10199561,null,2
12466261,d7f3a60c-b3d8-39f1-9662-0bfe0c073dcf,1,46884574,null,1
124297495,17981f51-4f8b-3cab-84ce-c06c8f0fc19c,1,11549167,Sapphire,4
124300349,6df359e1-b1d5-3492-997e-1082eca693db,1,45189401,Sapphire,5
13833465,68c1f616-9fe6-367f-9ae6-5eb07cbf6641,1,76407897,Sapphire,1
126452554,6f441ed6-5627-3352-b50e-329aef857d73,1,73262389,Sapphire,4
124540657,51293e83-634e-392f-b335-4fb6fe45401e,1,29257404,Pearl,3
110282851,ae18b5a9-fd08-3cb4-96d3-813055c0d8ab,1,59099819,Sapphire,1
126497303,c1d86650-3755-306b-bfbf-932180fe681a,1,59632555,Sapphire,1
126504794,fea4d773-f392-3b05-bfee-2d492f7151ce,1,62273231,Sapphire,2
126505941,2b968ff9-3268-37bc-9df0-09360ca42553,1,52490977,Sapphire,1
124589131,cd8979d4-6325-340f-b3ba-484b5313786d,1,55369108,Sapphire,6
126524353,befe5610-8066-34b8-971d-92abbb63d3cc,1,71047293,Sapphire,3
124637786,2dedb6c3-ae24-3a5b-864d-e451b4528f80,1,90303037,Sapphire,1
124650316,8d5beef3-a925-34c3-a4ca-f76af2442806,1,49033536,Sapphire,1
121438817,d8421afb-ae12-3998-bbaf-194a515c8a38,1,69351282,Sapphire,8
124692017,becb72e1-8a4d-37a6-8b4f-0f7c11127bc1,1,66451022,Sapphire,1
121464771,950b14f7-f51d-3d16-b559-b5fb65cdea32,1,46881161,Sapphire,3
124706467,365f72f9-eedb-3658-ae53-60994e640b28,1,29534783,null,1
121465484,a8a048ea-3aa6-388c-b8c7-024735d9f88e,1,79409251,Sapphire,1
124730794,ac1e4388-83f3-3e50-a3f0-d9aa359fe85f,1,69882380,Sapphire,7
125774802,cb045fe0-7871-3488-a932-7136bf95675e,1,83543081,Sapphire,3
107418239,03a044fe-c1a6-37b9-be53-8c113bae2f6c,1,68623745,Sapphire,8
124781431,c10a24c5-9c35-3759-b744-68bfddf39ba9,1,17782750,Platinum,8
124786958,d17b777c-6d39-35b4-ae23-a586815bb8f2,1,43492192,null,1
123568690,71ea71e4-82fe-3c75-abb5-e4c9d9343b6d,1,56046043,Sapphire,1
123582012,70fcdc0e-3977-363d-986c-73546afdffd8,1,66629559,Sapphire,2
123584044,1425c62e-bf7e-37d3-bfc5-8eaff230e66e,1,79781810,Sapphire,4
121582305,5f4c6c6a-619f-355c-8e06-c8039d81b75a,1,60427766,Sapphire,4
114709969,dc06ae96-e1a4-37cf-98a7-174eb00ad7db,1,89466979,Sapphire,1
125861397,0b2ef896-cfa6-3f25-bdbe-218b58531e2e,1,54907739,Sapphire,1
126556774,41cbd1af-019a-39bf-8cbe-bb26c4e88e91,1,90704069,Sapphire,1
123592993,05d14664-a7c2-3928-9fba-9daa66c4617e,1,45260775,null,4
123626857,6ba7c275-2110-3b5e-abbe-6fadf71d6710,1,12543869,null,3
107471280,8ded53b7-740f-37e0-887c-33d8f1781ab8,1,71622808,Sapphire,6
107480562,e996c164-2e76-3021-ae89-8d018828ca93,1,51977906,Sapphire,1
121615645,ffdfdf9c-9535-3d73-a1a6-d5ea5817bc24,1,71719033,Sapphire,1
110384631,ce5fafb6-da87-3521-b6bb-28a08bec88f1,1,81088506,Sapphire,1
122217326,0964a54a-e4de-3cf3-b4a6-8d6265b3aae9,1,77916022,Sapphire,6
125876000,1b0eddcf-4d02-3ee1-a94b-3e82c73e16ab,1,90728052,Sapphire,1
122225531,762759af-96b2-3492-a1d5-cdb9e1561892,1,90699255,Sapphire,1
123636975,45493e99-3959-3855-91b1-9945fb77223c,1,32810039,null,1
121741636,37b081f6-34b4-3df3-87e4-4df160948322,1,53815327,Sapphire,1
123695500,37688dbf-b30e-3b18-a942-14b1ce0247b5,1,63703408,Sapphire,3
122263362,f727503d-9da2-336f-b517-1af1538e1f84,1,1376130,null,2
123166774,8226ec0b-31b8-3020-b1e6-6b87f1b90cbd,1,59426005,Sapphire,2
133795362,60599555-5035-36d0-b6f0-abc0bd980a9c,1,80782808,Sapphire,2
126585861,a7df7e1c-3717-3e03-b02f-491dfd982e45,1,41492764,null,5
126587145,6bf371f1-0b82-317e-8af5-89c2734f0a16,1,71704686,Sapphire,2
111459980,8617a2b3-e021-3ab8-89ab-7bdc5d7943e6,1,58811996,Sapphire,1
122288921,358dd28d-1631-3946-a633-3333fb0d3904,1,62044337,Sapphire,2
114806611,5fde125a-fa7f-3fe5-9f82-2c141df898ea,1,20874918,null,2
122702050,113c49ce-2a51-329c-b1bd-bdf96189355e,1,92645375,Sapphire,3
133902601,66b1b8cd-e744-3489-ac21-0f96ca7a32da,1,92533170,Sapphire,7
123031111,fe44c945-a431-3e3b-ba99-25d46c942dcc,1,40611427,Pearl,11
122711736,7d5ba264-6bc6-32da-b841-e129199f309a,1,53455677,Sapphire,1
123052563,36735c10-98ba-39f0-b860-8eab5f5dbcd6,1,5527212,null,1
110377484,6a582294-9f24-3f49-84ac-93c53f44095c,1,61327880,Sapphire,2
121805582,91bb9277-3a72-3f9b-ae12-b31d3c46003c,1,72267052,Sapphire,2
133912338,60b5cd4b-2168-3634-b4b8-4c85960b8766,1,80821777,Sapphire,4
110396674,dd69c9e0-b5bf-3457-ba31-b117326d9fc0,1,4230724,null,1
133966079,d4cc27e9-6c6e-3160-b56f-1663f338e77a,1,80871012,Sapphire,1
126603465,fde07af7-e722-37a1-ab7f-2bc126114e30,1,56354937,Sapphire,1
114859469,90b14c38-a314-3f39-acae-c56d2a2cb27a,1,79193825,Sapphire,5
123800193,a82602b1-e764-30b9-8b67-879c717703b0,1,90278745,Sapphire,1
123813087,b42e45f3-25e8-3adb-90d4-cbc137abfc21,1,84528749,Sapphire,2
123100400,ef240d25-e110-36b1-bb45-c9ceeb841c0e,1,90790477,Sapphire,3
123845827,d803bd64-b6e4-32f3-935c-f4804e837865,1,67868483,Sapphire,2
123858420,3ddc6446-b237-3d75-ab07-0f95cebcb8b1,1,42379615,null,2
119439123,ad15cb3e-2ca1-3a41-a57b-a8abbd920f55,1,3649356,Sapphire,3
123141968,42a4acbb-b64a-3d89-a7f8-98ae4759b874,1,53077410,Sapphire,1
122847437,386cc29a-2597-3627-8de9-b40af48fd3e6,1,50945166,Sapphire,2
114918907,03647453-8513-3d7b-8d50-341899caca20,1,30382295,Sapphire,1
123154646,7141b1cd-232f-3b24-b966-43a1217bdbd0,1,64008223,Pearl,1
110437932,d5f9569a-e937-3844-b5b0-c71cf86a6f82,1,53938412,Sapphire,1
121762325,59696b3f-7c06-3d6c-bc02-60ce18074b32,1,55802558,Sapphire,1
121771511,f9690795-7ce7-31a5-8ccb-fe68971fee78,1,21228245,Sapphire,4
123189446,2102aff6-a3b0-3935-9cb9-c21a3f0eb6e3,1,65639334,Sapphire,2
110488014,24c46ff7-b5ed-3ca5-bd7f-fdbcc21cb367,1,62392956,Sapphire,1
97203508,49db3cd3-4877-38d8-90b0-ffb14b29558f,1,61936195,Sapphire,4
121775076,6b6db7ef-2761-330c-920b-09840d6b352f,1,58052667,Sapphire,1
131724596,3667418a-22bd-3f48-bda7-fd680a127c72,1,80401135,Sapphire,3
122869697,6a6a4d1e-eeb5-3053-8c9c-b3b1137667a5,1,60810440,Sapphire,1
121917589,8cecb62d-b527-3614-9e44-50dd33af99bf,1,52682826,Sapphire,1
121883143,b30a8465-a990-34fa-a3b2-b9264838fbf6,1,45561101,null,8
131751682,6e8b240d-06bd-30a4-95b8-d32b21392b67,1,60069017,Sapphire,2
123271059,542c8d61-684d-351d-92d4-caff9351d6b7,1,64284524,Sapphire,1
121883993,33a0e817-1bd7-312c-8846-062a06800e81,1,69547205,Sapphire,1
133987715,ad8b4875-2c38-35ad-b012-36d76838de73,1,80861701,Sapphire,1
121910326,50c384e7-b83c-3da6-bf6b-a716dae0a681,1,43027799,null,2
131802247,f8069437-fe73-327b-b128-edd4c4e216fb,1,80376467,Sapphire,6
122934439,b5995b8c-1ecb-36d2-b2a7-3ac3380e871c,1,75219795,Sapphire,4
134094754,234b2f72-089c-372b-bb29-a13416ef8a90,1,80868552,Sapphire,4
124883645,7b2b217d-74ac-3548-a0d4-de1fbb9c76c3,1,65090817,Sapphire,2
124892379,774f4aa1-25da-3183-9a32-ed39e66e2420,1,58700945,Sapphire,4
123387713,90a98784-724e-3178-8995-e9dbbb0b847f,1,46157413,Sapphire,1
110594576,ade79d2a-0335-373b-bbc2-fcfb8d4a30fb,1,83687462,Sapphire,1
119498896,284428f2-c61d-30b3-9b88-b2a23f5c63cc,1,45338554,null,1
121930270,cbb9a487-9708-3496-8e94-b56571f71d7d,1,70456444,Sapphire,4
124992475,82da7b5e-56d5-3cb3-b72d-fc7ed9d96db1,1,61926838,Sapphire,1
121942960,8d646aa0-a74b-3565-ba94-a6a6e8817930,1,56715797,Sapphire,1
125000518,03bc519e-543e-3d95-9c24-553249228aee,1,59449114,Sapphire,2
98100554,1787d9fd-d577-30e2-99e2-fd778b516a7b,1,34692949,Sapphire,1
98109892,57182289-141d-3c87-aa73-10c997180536,1,58387744,Sapphire,3
81959590,f29934cc-c904-325a-98f8-e4220c6a3426,1,48635169,Sapphire,1
110003543,d6da1679-20ee-3259-8d18-c5adf595ffa0,1,77874937,Sapphire,4
131898031,f9d58a02-a583-3551-9b12-433bd63c9b05,1,80445879,Sapphire,1
114954801,79fdd47c-0d0f-36c6-99c1-9c072304ca0d,1,48121816,null,2
121990555,239f4e68-06fd-338a-bccf-affdd0f98f7e,1,63371319,Sapphire,1
125934490,96cc9862-98ee-3dab-85aa-22ce9752c4a0,1,48928365,Sapphire,1
123241319,a65f24e1-0255-3d92-a4a3-80e39a09dc4a,1,61442012,Sapphire,8
97248368,65a86607-125e-38c7-a98b-0e4278d0e180,1,20835115,Sapphire,9
132030207,df8d6c60-482c-46cb-b515-02c6d500f734,1,77856252,Sapphire,2
123090252,615f195a-24d4-36f5-b67b-cab49a0cbf2e,1,64492893,Sapphire,1
125001094,576bc391-a5eb-32d7-8b6b-2f77dc44e260,1,21642957,Sapphire,2
123266863,c15dfcb8-cf90-3838-a594-85933e84225e,1,46451362,Sapphire,3
111572175,52492696-5436-31e3-b41b-657f11e8e24d,1,52440661,Sapphire,1
126012362,4878aca6-c59e-3872-82fb-f5550d4c5dbf,1,81772591,Sapphire,1
123288209,85d91979-f5d4-3547-9585-cd7dec3b1bfb,1,77767374,Sapphire,1
123288620,039b3e5e-021f-30d0-8848-91738ea7de9f,1,47960264,Sapphire,1
123339394,aa568042-951d-377a-9f70-e112c022a17b,1,56273762,Sapphire,1
126089573,9ce84d1c-160a-32d6-ba56-e027744df40b,1,75797715,Sapphire,1
124334398,2d03d89d-ec38-38cd-81e6-edc0b70cf15a,1,18241056,Sapphire,5
132034504,b94b8f63-b628-39ac-8971-eb8a8aea9421,1,80430013,Sapphire,1
132087447,65fb89ae-f17b-47dc-959c-c1d7f9d7a7a8,1,43625250,null,1
132110134,62974355-a9a2-4bb3-8f11-364de7e78888,1,44720300,null,1
132115063,af494495-791e-379c-96eb-4c7baf93ee07,1,20341343,Sapphire,3
115504512,687273f7-f198-3a60-ba51-2aead0085061,1,73047473,Sapphire,1
132138637,7cbbb131-792e-3340-a3cd-ae52e612c5b9,1,29980166,Sapphire,3
134535949,91f92377-d5f5-3c63-91d6-ee8fe80dd243,1,80925123,Sapphire,3
114588055,b0a08139-d7a9-3c77-a557-50890c23efd9,1,76227060,Sapphire,1
123184328,f5651c77-d980-3bac-a3ce-dc1d18bb20f8,1,42340282,null,3
126637192,f08a5961-e754-39be-888a-e927d4ce3e54,1,81219632,Sapphire,1
134546514,5c6b9ad6-b53e-3c72-a046-31ade471de13,1,80943324,Sapphire,1
126639913,a9fe0fcf-40f9-3bd2-83da-d6a2264d1c72,1,64870778,Sapphire,3
124345424,c66daab0-e605-3d0f-9fe2-11f6609b66d0,1,32797624,null,1
119590205,4a39e5fb-1d15-34c4-89ea-39e773877e0d,1,63252814,Sapphire,1
121792092,3b888d68-1ae8-3497-9563-0f0f5af8a72b,1,72617577,Sapphire,2
134607511,4b883584-19e7-3b6d-ae74-9c30d5fef83e,1,92504655,Sapphire,1
123666290,c480c275-c8d2-3b62-a216-5c66838da7b3,1,77162586,Sapphire,7
119591816,311f7463-f0a9-3417-8691-b7cf3fabe29c,1,52257517,Sapphire,6
124409530,de25c774-d210-3292-b015-446f3d8ad8b9,1,1506603,null,1
119596004,a2c33fe5-4fd7-333e-9cac-4f2264345fad,1,71196844,Sapphire,1
82247512,664f4d0c-e38e-38ff-9586-06ad141b3ba1,1,35620810,null,3
124422656,5ccdaffa-6aad-37f3-9a2b-53aac68817da,1,5375503,null,1
126364412,6abc01d4-fd72-3335-bdb0-f01433d82f97,1,84500443,Sapphire,1
134340279,c1e74cde-b8d5-3937-8a79-a0a498a8c396,1,80926571,Sapphire,3
124454865,4ca319cb-e262-3478-a162-280ff7d3805e,1,55740185,Sapphire,1
126378800,12e27ceb-df05-309a-b6c9-6192fe7e8ccd,1,12347451,null,2
124538246,c0a6cfc4-0d31-39ef-a90a-62647a21ec7b,1,78743080,Sapphire,3
134747001,245f46a4-3a17-3e81-838d-4dd54204e561,1,92520734,Sapphire,2
134750402,3e40c95b-a95c-3b20-b44f-aa33e8a6f3ec,1,92540776,Sapphire,5
134756029,721a15c5-6680-330b-9c88-a17b810ba652,1,97483779,Sapphire,5
123566294,7e298c1f-8863-3567-97d6-5d4b97ed478f,1,31213284,null,2
114845035,9ab23063-c5da-34bd-8525-016ae82260de,1,56220598,Sapphire,1
126417246,6296da9b-640e-3de0-879d-98af06e058d7,1,48337134,Sapphire,5
119644700,6488a4f8-d918-3f19-ad90-4abf0c1cf5fd,1,50348426,Sapphire,2
122063898,07e8cf1d-6c9c-3492-aab3-d4d881b4d6aa,1,10264677,null,2
122070173,04d66efc-0e75-3e13-8e38-3d1e71c75d69,1,69830769,Sapphire,2
124547472,3a9ce30f-6161-3f46-b5df-a16b8579f68c,1,45819413,null,2
123593663,d40aef64-627d-3917-b8be-d55b52dbc74d,1,82393503,Sapphire,1
126537881,f5aefd3c-09fb-3ddb-b3c8-a1b206e5f8f8,1,49714683,null,1
110148183,f7c7c27f-50fc-3815-bd2c-66e01f2587bf,1,57459075,Sapphire,1
87544358,113cf52b-689c-3459-ac8b-057cdcddb8c6,1,64469943,Sapphire,1
126558368,07b519ca-a724-3fa3-bf1f-dc168b53d07c,1,29043641,null,1
134424455,2ae851b6-094f-3934-9834-346217ab760e,1,80914544,Sapphire,4
134449488,3b2586b6-5160-36b9-823a-192659bbdf1d,1,80898322,Sapphire,2
132263351,05a3d338-3da2-3f39-bbef-37285624a582,1,1116166,Sapphire,3
115361292,88bb6c68-7ae4-3046-bcff-9186618eaa61,1,73493266,Pearl,9
124052400,8b3961bd-3bb0-3410-ac3c-7847b776cd71,1,44447218,null,2
134468309,98ffa6e1-5935-3ce3-ba77-37d57e945e39,1,96780055,Sapphire,4
134984912,2417fe45-715b-30a7-a135-45e0d6185f2a,1,92618331,Sapphire,2
96561100,76379f10-391d-3eb1-ab59-348211cfc80b,1,61857065,Sapphire,1
115641223,a4b45e6a-c8e7-382a-a51b-baf4478c2094,1,63755227,Sapphire,1
134501863,f4367ae4-b91a-3ed0-b882-449fb349d911,1,80946651,Sapphire,2
115676063,2d9504d8-ffaa-3b21-a7e3-3ee74a038b6a,1,53678561,Sapphire,1
115702070,9293b9df-9397-394b-81cd-c59379dfc9a5,1,81041363,Sapphire,1
134515741,86017c1c-f409-3b42-a823-b9cc08b426ee,1,80990190,Sapphire,4
134528056,9a125bff-ce59-30d3-aa67-951fc4cd4d05,1,80975256,Sapphire,1
110310373,a01d8bb8-5993-3dc5-af59-a687c48ee2df,1,76209069,Sapphire,11
110316640,b9dce822-23b6-3f78-8c3e-34a44c5575b6,1,64726229,Sapphire,1
124567300,adce4746-a563-3ff4-ac01-2b1b7abce73e,1,30849279,null,1
123470720,70a3aba3-e97c-33b4-988d-63e7c79da924,1,90785791,Sapphire,1
123886224,f8623095-1115-386b-9eb7-cf03450b7594,1,63358655,Sapphire,1
126591222,2ebb34c9-1ff7-32d8-b626-bf4249048801,1,12254982,null,2
123521851,6829cca6-1eb4-3433-b1fc-a8ad22f966ae,1,57753348,Sapphire,1
123528784,9bef2794-94a1-3a68-b3a4-bda1137b6038,1,79190248,Sapphire,1
132407514,4cf76cea-016d-30a3-989e-d425ac360b61,1,80466884,Sapphire,1
132426585,756b70d2-429c-4fd1-87bb-20344ca70dcd,1,3524020,Pearl,2
123959954,6098421e-937d-3cc9-a573-ce25d57ddc4b,1,12410957,null,2
123544004,c34dce96-06c1-3c29-a7d9-2656be85f52c,1,77393683,Sapphire,7
103480454,6b725c3b-c95d-39fd-aac7-d69a83d2d512,1,30068846,Sapphire,4
123581758,97ceebce-985a-34de-80cf-1b950671db83,1,33607846,Sapphire,3
113675384,123b8eed-952c-385b-aa4f-04a740ad280b,1,42867693,null,5
123606026,53f801bc-c466-3100-a3fe-37b135845098,1,35638301,Sapphire,7
123707467,e4117103-8492-3afa-9e09-2a4884f5894b,1,76934393,Pearl,1
134626991,7627d846-39aa-3e70-8146-50c62a99aad6,1,80964644,Sapphire,2
125110307,f4c7d93f-f6af-3f22-9332-0807a9bbf98b,1,2278955,null,1
103468635,f39af084-a2e6-32ae-9422-3e6574a5486c,1,4804458,null,1
123733412,83a4fd70-e64b-3709-8288-2a74266570b7,1,29439596,null,1
112570810,c98ce9ac-0bd0-372a-b054-59b2b4cbe9f9,1,62567236,Sapphire,1
119702200,184da4c7-7985-3b6d-af8c-a9f604923e7e,1,90287158,Sapphire,1
132536213,f18dd4e1-9f34-3d9e-8b1a-a1c3edaae543,1,80496194,Sapphire,1
124624515,61c798a9-9a1a-3432-a2a1-47707866bf1a,1,54156238,Sapphire,3
134706005,7fd05861-94e0-3c16-ab61-bb64c58b22a4,1,80941399,Sapphire,4
121899720,ddd0dc97-43fc-3cff-9a26-6c7d3147e14f,1,67678073,Sapphire,1
119831406,4cbb3b1a-a07a-3c49-9107-5df497243284,1,67650240,Sapphire,1
132594192,b4812c0d-5a9c-36b6-b02d-f7daf28bdd3b,1,80502859,Sapphire,3
123983570,5702e40b-030a-3a46-a3a1-7063f4426ad6,1,61508183,Sapphire,4
111910147,ddfbd004-c435-3ccb-a054-5b6eeeb323c9,1,43734818,null,1
124636707,d5cd7bd6-5e56-3da5-9a66-32f827fb4a3c,1,48186515,null,2
123807484,3b913831-6c86-3f5c-99aa-1d1b7ab8d9ae,1,61444100,Sapphire,1
123248545,5430b0a7-1226-3968-854b-ad634e6c351b,1,1461493,null,4
124016360,c49dec1b-34ba-3dda-a48d-93e820d935ab,1,54846104,Sapphire,1
110615479,ce2bb6e6-f7b9-3abe-99e1-37da5c012a7b,1,67957063,Sapphire,1
110631874,eaf89639-87fc-387d-afac-8d457b288f0c,1,54685317,Sapphire,1
113712199,a51b7902-996b-3776-842c-c89ee35f55bd,1,13188411,Sapphire,6
124777740,969727ac-2a1b-3a62-b6b0-e6346d118319,1,4130972,null,4
132636970,4c1c3109-0a81-3fda-9bd3-d5d6300ebf65,1,92012213,Sapphire,2
124044593,aa6a3491-b26b-3082-aeb4-f0a13b3dc0ce,1,49653376,null,2
124817749,a0ecb658-a7d9-385e-889f-6c53031f245c,1,3915639,null,1
113760284,14562714-0943-3e85-85c7-0cab7539163c,1,76229665,Sapphire,2
125182905,b1d63147-104f-3c9e-b8fc-5b749a457a73,1,44719531,null,1
124131718,407ecf0a-9dd3-30ec-b9a7-2ed650e977c6,1,78123223,Sapphire,1
124153670,100043a7-d119-3022-bbd6-bed249351984,1,42585365,null,6
123818951,2499e7d1-1c17-3ac3-8989-c7e50aedea5d,1,10871504,null,3
124212824,88890794-b732-3501-90eb-fe93fc7fa268,1,83258016,Sapphire,2
126828443,45fc1f5d-93f9-3892-b0c9-f0b71a0baf11,1,72484967,Sapphire,1
123833051,c2d86b18-fa2b-304b-bfb9-22c4514dcb43,1,35326704,Sapphire,4
123834859,84c1f250-0494-3229-b4c5-8652751965a5,1,48923793,Sapphire,7
134803376,1cb39610-c9ac-3a62-abf1-706f96d72903,1,92587162,Sapphire,3
124220604,7852f705-571b-3557-aa18-03d33ae8fd15,1,78851097,Sapphire,5
124239257,736b981b-9f5a-36f5-9311-71755d083a27,1,76671114,Sapphire,2
126874029,0e38fae0-38a1-3363-8687-fae6f286e2a6,1,85036844,Sapphire,1
124242263,c393d05a-6779-36f4-9362-6deb24d0b630,1,66550630,Sapphire,1
134864818,a456fa4c-8055-3a99-ae19-536a1feb45e0,1,92627190,Sapphire,2
124995006,beac6364-ea65-338a-8f4f-0221b17516d5,1,64616929,Sapphire,2
125018452,3e5cbab8-4969-336f-b574-d9cc697f8f75,1,61373247,Sapphire,3
115977512,8c5ce86b-8712-3ddb-ac05-9589a0c4c576,1,70345462,Sapphire,1
123901842,0a6faea9-8158-3b0e-a4c2-c326a2541590,1,5549249,null,1
124368121,7098a756-e862-31d4-bc9a-6bbb36ad27ae,1,50622249,Sapphire,5
124396868,2e65cfd9-10dd-3315-a49e-2ff04ba504b6,1,63422278,Sapphire,5
125111749,ed7aa8bb-4c92-3b10-98d4-886e1ce2448c,1,66110822,Sapphire,4
115632092,a062d38a-8267-3c0f-9c85-0218367147f8,1,44410010,null,2
115632658,3901517c-4a10-3f4a-a78d-2cea3f753c13,1,61249893,Sapphire,8
124473419,785b1c42-5e49-3ea6-b292-22748657e7e3,1,60519233,Sapphire,1
110959096,5e6e45a7-f7e9-3413-b9fb-273764ad359c,1,50226865,Sapphire,7
115669657,0a27fb72-216c-3a30-bf75-a325a0613ebe,1,40223579,Sapphire,5
125192108,8c75cbcf-a760-345c-b4b9-05a138d0895e,1,63462613,Sapphire,1
100475970,0ad4564b-5c0a-3270-87ec-a1ab6c1653cf,1,66417834,Sapphire,1
124514956,a83292ee-f346-3a40-b534-1f8be867f1e6,1,16747581,null,1
124514774,7efe6cf2-40ac-300f-9583-cb6facf9e47d,1,75084235,Sapphire,3
125221526,dfe7a476-c3b3-362d-86fb-500591abb764,1,49713180,null,9
135095422,8e9ee79a-ca6e-3204-9f7b-f206f0a72454,1,92625926,Sapphire,1
124593242,929da83b-074e-31be-acb6-afaecdca8c7e,1,54358801,Sapphire,1
135137957,cbbb9722-52a5-3c53-9ed1-c74c7926120a,1,92754392,Sapphire,1
124145368,d570540e-5321-33e5-bcc2-429b0633ee59,1,68043998,Sapphire,3
125240146,718a1ae9-d09a-3dd5-97c6-935dc8adec5d,1,70702511,Sapphire,3
125173109,a4925dab-e72d-3964-900d-c50db7210b2c,1,51098325,Sapphire,1
125248752,6a2ef0ba-ddab-3b2b-ad90-6c29108c2ea6,1,16892480,null,5
124163123,3e9cfdcd-d189-3195-ad28-9118ec1b93c6,1,76105608,Sapphire,5
135161109,93fc1589-6a99-37d9-aea5-de6abf3f8713,1,92668255,Sapphire,5
135165156,2761df8d-fbbe-3d82-8964-3325c448fb05,1,92738086,Sapphire,2
115684433,0e279835-97c4-32dc-9619-bd8ba22b0d98,1,77891978,Sapphire,1
123259157,d7d84183-376f-3d83-b005-69ffff62154d,1,34605263,null,2
123268000,67b00aea-6270-31ef-85f3-1adb40a95a2e,1,77595304,Sapphire,6
113253971,c748cbb2-2fc0-31f6-8b83-9bcbe7e9be68,1,58450629,Sapphire,1
123277041,5c582b39-7206-319b-ba2e-533a1cfa4c38,1,68885584,Sapphire,1
135204690,8341f6b7-2ac1-3ece-bc40-62123a7b631a,1,92745179,Sapphire,4
124313195,5a03c611-d8cb-3f22-985b-57fbd91a0c25,1,47773864,null,2
125268566,e5b366df-b299-39af-a733-0504c4569918,1,30647756,Sapphire,6
135225689,098f38ba-1814-3ef2-aae4-7a6513dd5a1a,1,92662052,Sapphire,2
124330228,ca05df93-ae48-3a21-a377-af3b34196393,1,81084824,Sapphire,1
135256128,6b8c8ef3-d2d1-37d5-af37-c14852d6d6a3,1,92736273,Sapphire,2
124334567,c3d0b58e-6d14-3355-8eb7-52aed1351879,1,4102315,null,4
111142048,03d4d742-789f-34df-b7ea-63959403d186,1,6380021,null,1
135283820,a9dc82a3-04d5-31d6-bd37-1e6609793157,1,92790676,Sapphire,4
125213562,c4583c44-c1f2-333f-aa83-9fa34cdcdae1,1,81651006,Sapphire,1
125327824,b3cc4035-a9da-346c-b0a0-9374e850fe9b,1,58940399,Sapphire,1
115717409,e7a834fb-d0e0-38bd-93f6-999205a09668,1,75859054,Sapphire,1
124395632,869bc1db-2a27-3436-be72-19876771e427,1,29576826,null,1
110690223,22e30498-e8d6-3636-b808-9cd0a61ef204,1,56446152,Sapphire,3
125226062,a0145cbc-ea6e-3fba-b345-3813d7de940f,1,85225776,Sapphire,4
125236875,1c24587f-c408-3daf-afa9-5c0b4bbec395,1,11990706,Sapphire,3
115763028,521a3313-b582-3ef6-8f5c-accd4a6da3e3,1,3520784,Sapphire,4
110695478,4f9fb4b2-8f0c-3129-b398-69f4a5656d51,1,58838606,Sapphire,1
125346344,c9b5e200-d3be-3a3f-a0e2-e7bc72cf98e5,1,21736344,Sapphire,4
125348854,53de431b-12e9-31f8-a116-5b938652053c,1,34540893,null,1
125384506,3ea43e0c-f5a9-3c51-add7-1bdd47138213,1,75660498,Sapphire,1
123285542,a112a71d-6b6e-35c1-95f7-88dfd033a804,1,3032759,null,1
135323586,43edbc12-cb60-3efc-9946-477f1b89e634,1,94870193,Sapphire,5
123287896,1171a605-c1a3-35b9-a581-fc2c4a34aea4,1,52037599,Sapphire,19
110761924,bb6890dd-c930-3bb1-a192-8bd7920eff52,1,47292203,Sapphire,3
115810064,f269dbdf-5b72-364e-ae7e-a71b0702afa2,1,60874945,Sapphire,4
115831558,7416296a-4053-3c56-ad1b-b6a5b9b5311f,1,77643598,Sapphire,1
123298975,b8a7579e-4898-33d3-9ac6-afea19fdbcd3,1,90474105,Sapphire,1
125481089,5ae86618-7662-33f0-aa18-f586ca6fcaee,1,29878617,Sapphire,1
110743014,7e520854-0839-3e13-ad53-d52bb15c3dd2,1,62672899,Sapphire,4
124447948,f071fddd-5549-3bd4-82ee-f7ecdf53352a,1,75898538,Sapphire,1
124452768,50b355d7-1dd5-3d35-a692-750c0a835a53,1,89667352,Sapphire,2
135366266,f3304c44-b2c7-347c-96c6-c6049d65ca6f,1,98192104,Sapphire,8
115869593,53dbd4f1-013e-367a-96c7-7b8803518556,1,35636129,Sapphire,1
135385275,b1efe59f-ba8a-3e40-ae6c-38f49451c675,1,92917683,Sapphire,1
124482874,a0403e41-5012-3bc2-95fd-956f0ab25fd2,1,7815820,null,2
124493922,bf5e5d7b-a130-3405-b0dd-521002a36986,1,54814370,Sapphire,1
125494137,5430f976-2033-3e18-b624-4b1fcfd0ff41,1,71318073,Sapphire,1
132757117,e2cbb946-5b09-3e2a-9b5a-58274b1e4147,1,80600980,Sapphire,3
125231017,9671d43f-e5c9-3d46-acb7-1cd563684b6e,1,90592633,Sapphire,1
125501600,652d2cf5-e271-3ddc-82fb-5e91b5490c9a,1,80011940,Sapphire,7
132770324,fe07f73a-2e57-3c1c-bb32-d0978e0d8eec,1,80599219,Sapphire,2
